1191.910197,0.413103,0.485801,-89.546270,-0.343144,-0.811897,120.599256,-0.090375,-0.861182,94.203955,0.189065,-0.166038,1047.328641,0.047496,1.118895,1911.101887,183.478151,0.082994,0.175000,1489.245953,2.091832
0.413103,0.911079,-0.002752,0.071859,0.351831,0.008032,-0.003882,0.659849,-0.002099,-0.029779,0.521371,0.005742,0.254386,0.264220,0.022609,-0.687710,-0.121026,0.379280,0.005259,5.237301,-0.004852
0.485801,-0.002752,2.342798,-1.161605,0.008244,-0.241905,-0.325540,-0.002841,0.658005,0.465991,0.002892,0.499435,0.234654,0.013694,-0.750095,2.318862,-0.238710,-0.006862,-0.330711,-2.674942,0.005694
-89.546270,0.071859,-1.161605,640.831175,-0.110385,0.830532,83.761766,0.011013,1.298204,20.933868,-0.050013,-0.168042,529.641344,-0.084332,-0.206954,877.282834,101.706989,0.288294,-0.462012,691.557952,1.010163
-0.343144,0.351831,0.008244,-0.110385,0.708049,0.004031,-0.207338,0.469291,-0.003753,-0.136737,0.366273,0.007137,-0.300273,0.192776,0.009594,-1.355300,0.045250,0.254621,-0.006103,-0.062500,-0.002191
-0.811897,0.008032,-0.241905,0.830532,0.004031,2.316066,-0.023522,0.005104,0.349040,-0.382751,0.008951,0.260013,-0.174042,0.024797,-0.381579,5.130082,-0.155059,-0.007309,-0.201615,0.809972,-0.001448
120.599256,-0.003882,-0.325540,83.761766,-0.207338,-0.023522,316.396751,-0.020170,0.372936,38.049087,-0.064793,-0.416623,460.332352,-0.126068,0.335779,843.325552,84.408959,0.051943,0.099948,647.162512,1.027218
-0.090375,0.659849,-0.002841,0.011013,0.469291,0.005104,-0.020170,0.850262,-0.004669,-0.113606,0.472730,0.007303,-0.147674,0.256507,0.014097,-0.873523,-0.027016,0.348982,0.011755,2.197626,-0.003261
-0.861182,-0.002099,0.658005,1.298204,-0.003753,0.349040,0.372936,-0.004669,2.348651,-0.151620,-0.005716,0.279460,0.995254,0.009209,-0.724457,0.630411,-0.037082,0.000167,-0.324594,-4.806073,0.011133
94.203955,-0.029779,0.465991,20.933868,-0.136737,-0.382751,38.049087,-0.113606,-0.151620,159.269204,-0.046432,-0.008721,263.592760,0.099204,0.075307,519.686545,47.698062,-0.200532,0.006659,378.417965,0.523683
0.189065,0.521371,0.002892,-0.050013,0.366273,0.008951,-0.064793,0.472730,-0.005716,-0.046432,0.639653,0.003142,0.014959,0.196193,0.016737,-1.805242,-0.009749,0.290941,-0.001240,2.695499,-0.004530
-0.166038,0.005742,0.499435,-0.168042,0.007137,0.260013,-0.416623,0.007303,0.279460,-0.008721,0.003142,2.303557,-0.376224,0.007057,-0.561575,-9.079941,-0.087241,-0.022756,-0.277264,3.549045,0.000425
1047.328641,0.254386,0.234654,529.641344,-0.300273,-0.174042,460.332352,-0.147674,0.995254,263.592760,0.014959,-0.376224,3249.071634,0.563680,0.887264,6424.805392,604.211399,-0.381783,-1.267319,4316.376569,4.001753
0.047496,0.264220,0.013694,-0.084332,0.192776,0.024797,-0.126068,0.256507,0.009209,0.099204,0.196193,0.007057,0.563680,3.892584,0.022229,9.822791,-0.122177,-2.887064,-0.021698,2.220838,0.003690
1.118895,0.022609,-0.750095,-0.206954,0.009594,-0.381579,0.335779,0.014097,-0.724457,0.075307,0.016737,-0.561575,0.887264,0.022229,2.316244,3.593868,0.255420,-0.002569,-0.101405,6.228337,0.003416
1911.101887,-0.687710,2.318862,877.282834,-1.355300,5.130082,843.325552,-0.873523,0.630411,519.686545,-1.805242,-9.079941,6424.805392,9.822791,3.593868,331634.201778,1626.159310,-11.264397,-4.364216,-15407.922602,-17.369064
183.478151,-0.121026,-0.238710,101.706989,0.045250,-0.155059,84.408959,-0.027016,-0.037082,47.698062,-0.009749,-0.087241,604.211399,-0.122177,0.255420,1626.159310,529.799691,0.027953,-0.139249,2303.933203,1.580776
0.082994,0.379280,-0.006862,0.288294,0.254621,-0.007309,0.051943,0.348982,0.000167,-0.200532,0.290941,-0.022756,-0.381783,-2.887064,-0.002569,-11.264397,0.027953,5.203117,0.026163,7.004726,-0.007082
0.175000,0.005259,-0.330711,-0.462012,-0.006103,-0.201615,0.099948,0.011755,-0.324594,0.006659,-0.001240,-0.277264,-1.267319,-0.021698,-0.101405,-4.364216,-0.139249,0.026163,2.338397,-1.779937,-0.003420
1489.245953,5.237301,-2.674942,691.557952,-0.062500,0.809972,647.162512,2.197626,-4.806073,378.417965,2.695499,3.549045,4316.376569,2.220838,6.228337,-15407.922602,2303.933203,7.004726,-1.779937,240914.777280,-4.322536
2.091832,-0.004852,0.005694,1.010163,-0.002191,-0.001448,1.027218,-0.003261,0.011133,0.523683,-0.004530,0.000425,4.001753,0.003690,0.003416,-17.369064,1.580776,-0.007082,-0.003420,-4.322536,0.277711
